title,date,totalpost,post,adrs1,adrs2,rate,categ,price,lat,lon,url
Serial Grillers,2016 10,869,14,5975 E Speedway Blvd,Tucson,56,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2018 02,869,11,5975 E Speedway Blvd,Tucson,44,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2017 05,869,13,5975 E Speedway Blvd,Tucson,52,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2017 02,869,15,5975 E Speedway Blvd,Tucson,60,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2017 08,869,9,5975 E Speedway Blvd,Tucson,36,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2017 01,869,16,5975 E Speedway Blvd,Tucson,64,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2017 06,869,16,5975 E Speedway Blvd,Tucson,64,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2016 01,869,16,5975 E Speedway Blvd,Tucson,64,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2018 01,869,13,5975 E Speedway Blvd,Tucson,52,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2016 12,869,5,5975 E Speedway Blvd,Tucson,20,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2016 11,869,14,5975 E Speedway Blvd,Tucson,56,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2015 07,869,13,5975 E Speedway Blvd,Tucson,52,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2016 09,869,7,5975 E Speedway Blvd,Tucson,28,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2015 06,869,11,5975 E Speedway Blvd,Tucson,44,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2016 08,869,19,5975 E Speedway Blvd,Tucson,76,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2016 06,869,15,5975 E Speedway Blvd,Tucson,60,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2017 07,869,11,5975 E Speedway Blvd,Tucson,44,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2017 04,869,7,5975 E Speedway Blvd,Tucson,28,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2016 03,869,10,5975 E Speedway Blvd,Tucson,40,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2016 02,869,19,5975 E Speedway Blvd,Tucson,76,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2016 04,869,17,5975 E Speedway Blvd,Tucson,68,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2015 11,869,4,5975 E Speedway Blvd,Tucson,16,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2015 02,869,8,5975 E Speedway Blvd,Tucson,32,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2015 01,869,14,5975 E Speedway Blvd,Tucson,56,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2015 08,869,20,5975 E Speedway Blvd,Tucson,80,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2014 09,869,6,5975 E Speedway Blvd,Tucson,24,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2014 10,869,8,5975 E Speedway Blvd,Tucson,32,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2014 11,869,9,5975 E Speedway Blvd,Tucson,36,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2016 05,869,12,5975 E Speedway Blvd,Tucson,48,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2014 03,869,5,5975 E Speedway Blvd,Tucson,20,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2014 01,869,7,5975 E Speedway Blvd,Tucson,28,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2013 12,869,3,5975 E Speedway Blvd,Tucson,12,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2015 12,869,10,5975 E Speedway Blvd,Tucson,40,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2014 07,869,7,5975 E Speedway Blvd,Tucson,28,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2014 06,869,2,5975 E Speedway Blvd,Tucson,8,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2015 10,869,11,5975 E Speedway Blvd,Tucson,44,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2015 09,869,9,5975 E Speedway Blvd,Tucson,36,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2015 04,869,12,5975 E Speedway Blvd,Tucson,48,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2015 03,869,9,5975 E Speedway Blvd,Tucson,36,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2014 12,869,5,5975 E Speedway Blvd,Tucson,20,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2015 05,869,9,5975 E Speedway Blvd,Tucson,36,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2014 02,869,4,5975 E Speedway Blvd,Tucson,16,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2014 05,869,7,5975 E Speedway Blvd,Tucson,28,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2014 08,869,8,5975 E Speedway Blvd,Tucson,32,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2013 09,869,2,5975 E Speedway Blvd,Tucson,8,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2013 11,869,8,5975 E Speedway Blvd,Tucson,32,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2013 05,869,1,5975 E Speedway Blvd,Tucson,4,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2013 06,869,2,5975 E Speedway Blvd,Tucson,8,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2014 04,869,4,5975 E Speedway Blvd,Tucson,16,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2013 08,869,2,5975 E Speedway Blvd,Tucson,8,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
Serial Grillers,2013 10,869,2,5975 E Speedway Blvd,Tucson,8,Pizza,$$,32.236675,-110.865028,https://www.yelp.com/biz/serial-grillers-tucson-4
The Screamery HandCrafted Ice Cream,2020 01,142,3,250 E Congress St,Tucson,12,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2019 11,142,3,250 E Congress St,Tucson,12,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2019 10,142,21,250 E Congress St,Tucson,84,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2019 12,142,15,250 E Congress St,Tucson,60,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2019 06,142,12,250 E Congress St,Tucson,48,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2019 03,142,12,250 E Congress St,Tucson,48,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2019 07,142,12,250 E Congress St,Tucson,48,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2019 02,142,3,250 E Congress St,Tucson,12,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2019 01,142,6,250 E Congress St,Tucson,24,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2017 10,142,15,250 E Congress St,Tucson,60,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2018 06,142,6,250 E Congress St,Tucson,24,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2018 12,142,3,250 E Congress St,Tucson,12,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2018 05,142,9,250 E Congress St,Tucson,36,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2019 05,142,3,250 E Congress St,Tucson,12,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2017 04,142,21,250 E Congress St,Tucson,84,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2018 07,142,9,250 E Congress St,Tucson,36,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2018 09,142,15,250 E Congress St,Tucson,60,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2018 02,142,18,250 E Congress St,Tucson,72,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2017 11,142,3,250 E Congress St,Tucson,12,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2018 08,142,6,250 E Congress St,Tucson,24,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2017 12,142,9,250 E Congress St,Tucson,36,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2017 03,142,18,250 E Congress St,Tucson,72,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2018 03,142,6,250 E Congress St,Tucson,24,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2017 07,142,18,250 E Congress St,Tucson,72,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2017 02,142,15,250 E Congress St,Tucson,60,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2017 06,142,27,250 E Congress St,Tucson,108,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2016 12,142,9,250 E Congress St,Tucson,36,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2017 05,142,9,250 E Congress St,Tucson,36,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2018 11,142,6,250 E Congress St,Tucson,24,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2018 10,142,3,250 E Congress St,Tucson,12,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2016 11,142,21,250 E Congress St,Tucson,84,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2016 08,142,15,250 E Congress St,Tucson,60,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2018 01,142,6,250 E Congress St,Tucson,24,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2016 10,142,12,250 E Congress St,Tucson,48,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2016 06,142,27,250 E Congress St,Tucson,108,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2016 07,142,18,250 E Congress St,Tucson,72,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2017 09,142,3,250 E Congress St,Tucson,12,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2016 09,142,3,250 E Congress St,Tucson,12,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
The Screamery HandCrafted Ice Cream,2017 01,142,6,250 E Congress St,Tucson,24,Ice Cream &amp; Frozen Yogurt,$,32.2218916,-110.9679334,https://www.yelp.com/biz/the-screamery-handcrafted-ice-cream-tucson-3
Bagel Joint,2020 01,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2019 12,122,2,7315 N Oracle Rd,Tucson,8,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2018 11,122,2,7315 N Oracle Rd,Tucson,8,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2019 09,122,2,7315 N Oracle Rd,Tucson,8,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2019 08,122,4,7315 N Oracle Rd,Tucson,16,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2019 11,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2019 07,122,2,7315 N Oracle Rd,Tucson,8,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2019 06,122,3,7315 N Oracle Rd,Tucson,12,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2019 10,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2019 04,122,3,7315 N Oracle Rd,Tucson,12,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2018 12,122,3,7315 N Oracle Rd,Tucson,12,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2018 06,122,3,7315 N Oracle Rd,Tucson,12,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2018 10,122,2,7315 N Oracle Rd,Tucson,8,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2018 05,122,2,7315 N Oracle Rd,Tucson,8,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2019 02,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2019 05,122,2,7315 N Oracle Rd,Tucson,8,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2018 09,122,4,7315 N Oracle Rd,Tucson,16,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2018 01,122,7,7315 N Oracle Rd,Tucson,28,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2018 03,122,7,7315 N Oracle Rd,Tucson,28,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2017 10,122,2,7315 N Oracle Rd,Tucson,8,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2019 01,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2018 04,122,2,7315 N Oracle Rd,Tucson,8,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2017 12,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2017 11,122,2,7315 N Oracle Rd,Tucson,8,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2016 01,122,4,7315 N Oracle Rd,Tucson,16,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2019 03,122,3,7315 N Oracle Rd,Tucson,12,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2016 09,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2016 08,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2017 08,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2015 06,122,10,7315 N Oracle Rd,Tucson,40,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2015 07,122,12,7315 N Oracle Rd,Tucson,48,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2016 12,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2016 10,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2018 02,122,2,7315 N Oracle Rd,Tucson,8,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2018 07,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2015 08,122,4,7315 N Oracle Rd,Tucson,16,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2017 02,122,3,7315 N Oracle Rd,Tucson,12,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2017 04,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2015 09,122,2,7315 N Oracle Rd,Tucson,8,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2017 07,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2017 03,122,2,7315 N Oracle Rd,Tucson,8,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2015 12,122,2,7315 N Oracle Rd,Tucson,8,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2016 05,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2016 06,122,2,7315 N Oracle Rd,Tucson,8,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2015 11,122,3,7315 N Oracle Rd,Tucson,12,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2016 03,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2017 06,122,1,7315 N Oracle Rd,Tucson,4,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Bagel Joint,2016 04,122,2,7315 N Oracle Rd,Tucson,8,Bagels,$,32.3394697,-110.9783261,https://www.yelp.com/biz/bagel-joint-tucson
Renee’s Organic Oven,2019 09,570,7,7065 E Tanque Verde Rd,Tucson,28,Locally sourced ingredients,$$,32.2524328,-110.8415489,https://www.yelp.com/biz/renees-organic-oven-tucson
Renee’s Organic Oven,2020 01,570,4,7065 E Tanque Verde Rd,Tucson,16,Locally sourced ingredients,$$,32.2524328,-110.8415489,https://www.yelp.com/biz/renees-organic-oven-tucson
Renee’s Organic Oven,2019 11,570,4,7065 E Tanque Verde Rd,Tucson,16,Locally sourced ingredients,$$,32.2524328,-110.8415489,https://www.yelp.com/biz/renees-organic-oven-tucson
Renee’s Organic Oven,2019 12,570,2,7065 E Tanque Verde Rd,Tucson,8,Locally sourced ingredients,$$,32.2524328,-110.8415489,https://www.yelp.com/biz/renees-organic-oven-tucson
Renee’s Organic Oven,2019 05,570,5,7065 E Tanque Verde Rd,Tucson,20,Locally sourced ingredients,$$,32.2524328,-110.8415489,https://www.yelp.com/biz/renees-organic-oven-tucson
Renee’s Organic Oven,2019 07,570,8,7065 E Tanque Verde Rd,Tucson,32,Locally sourced ingredients,$$,32.2524328,-110.8415489,https://www.yelp.com/biz/renees-organic-oven-tucson
Renee’s Organic Oven,2018 05,570,14,7065 E Tanque Verde Rd,Tucson,56,Locally sourced ingredients,$$,32.2524328,-110.8415489,https://www.yelp.com/biz/renees-organic-oven-tucson
Renee’s Organic Oven,2019 02,570,5,7065 E Tanque Verde Rd,Tucson,20,Locally sourced ingredients,$$,32.2524328,-110.8415489,https://www.yelp.com/biz/renees-organic-oven-tucson
Renee’s Organic Oven,2018 11,570,4,7065 E Tanque Verde Rd,Tucson,16,Locally sourced ingredients,$$,32.2524328,-110.8415489,https://www.yelp.com/biz/renees-organic-oven-tucson
Renee’s Organic Oven,2019 10,570,5,7065 E Tanque Verde Rd,Tucson,20,Locally sourced ingredients,$$,32.2524328,-110.8415489,https://www.yelp.com/biz/renees-organic-oven-tucson
Renee’s Organic Oven,2019 06,570,9,7065 E Tanque Verde Rd,Tucson,36,Locally sourced ingredients,$$,32.2524328,-110.8415489,https://www.yelp.com/biz/renees-organic-oven-tucson
Renee’s Organic Oven,2018 01,570,5,7065 E Tanque Verde Rd,Tucson,20,Locally sourced ingredients,$$,32.2524328,-110.8415489,https://www.yelp.com/biz/renees-organic-oven-tucson
Renee’s Organic Oven,2019 08,570,4,7065 E Tanque Verde Rd,Tucson,16,Locally sourced ingredients,$$,32.2524328,-110.8415489,https://www.yelp.com/biz/renees-organic-oven-tucson
Renee’s Organic Oven,2018 06,570,15,7065 E Tanque Verde Rd,Tucson,60,Locally sourced ingredients,$$,32.2524328,-110.8415489,https://www.yelp.com/biz/renees-organic-oven-tucson
Renee’s Organic Oven,2019 03,570,6,7065 E Tanque Verde Rd,Tucson,24,Locally sourced ingredients,$$,32.2524328,-110.8415489,https://www.yelp.com/biz/renees-organic-oven-tucson
